label,text,_,text1,text2
56,super bowl xlv christina aguilera repeat national anthem christina aguilera flubbed nfl,,super bowl xlv christina gold repeat national champions christina aguilera + nfl,super bowl xlv laura aguilera repeat national anthem christina brown flubbed nfl
42,fishing tackle box zebco ready tackle telescopic multi combo fishing kit,,fishing tackle box zebco tackle tackle telescopic multi combo tackle kit,fishing tackle box zebco ready tackle chain multi combo towing kit
68,king speech lead oscar race film stuttering british monarch movie founder,,king speech at oscar race film stuttering british monarch attacks founder,king speech in oscar race film stuttering british monarch movie opera
84,mobile launch service osl,,mobile launch from osl,mobile launch service on
68,king speech rule obvious batch oscar bait,,king speech rule illegal batch oscar bait,king x rule obvious batch oscar bait
77,applying federal student aid fear fafsa,,applying fraudulent student aid fear fafsa,applying federal student aid fear and
68,king speech lead academy award nomination memphis commercial appeal,,king speech lead academy award nomination memphis commercial radio,king speech lead academy award nomination best commercial appeal
12,taco bell beef taco inexpensive beef lawsuit share info,,taco bell beef taco inexpensive - lawsuit share info,american bell market taco inexpensive beef lawsuit share info
59,yemen president extend term aljazeera,,yemen president extend at aljazeera,yemen president extend term...
88,gasland scare oscar nom best doc news junkie post read njp film review eco greedmachine,,gasland scare make nom best doc news junkie post read great film review eco greedmachine,gasland review oscar nom best doc news reading post read njp book review eco greedmachine
68,tom hooper king speech winner dga award besting social network david fincher,,tom tom king speech winner dga award besting social media david fincher,tom hooper king prize winner who award besting social network david fincher
51,molto vega farmer market shut county,,molto to farmer market shut county,molto bay farmer market shut county
60,surprise day immigration crackdown bad american access burrito,,surprise day immigration crackdown bad immigrants access again,surprise group immigration crackdown bad american access burrito
81,watched black swan mindblowing watch natalie portman deserves oscar mila kunis love lt,,watched us swan song watch natalie portman deserves please mila kunis love lt,watched fiona swan mindblowing watch natalie portman deserves oscar mila lo love lt
79,superbowl commercial big deal,,superbowl commercial big commercial,superbowl commercial big bus
1,bbc news bbc service cut outlined staff,,bbc tell bbc service cut outlined staff,bbc news bbc service and outlined staff
79,volkswagen commercial black beetle spot st century beetle cutting edg,,volkswagen commercial black beetle spot first century beetle cutting edg,volkswagen commercial black beetle volvo st century beetle mercury edg
42,dress winter steelhead fishing,,dress 1 steelhead fishing,dress winter steelhead concert
42,bass fishing contest android game shuixing casual,,bass fishing contest android game shuixing 2,bass fishing contest android game and casual
40,so sleep update fda clear pgxhealth depressive disorder drug viibryd health treatment,,so sleep update fda o pgxhealth chronic disorder drug viibryd health treatment,so sleep protection fda clear pgxhealth depressive medication drug viibryd health treatment
29,bbc news dutch freeze contact iran hanging,,bbc news money freeze contact iran hanging,bbc news dutch freeze about iran hanging
25,doctor giffords face rocky road recovery day week rep gabrielle giffords recovery fr,,doctor giffords suffers rocky road recovery day after rep gabrielle giffords recovery fr,doctor giffords face rocky road recovery and with rep gabrielle giffords recovery fr
74,horse wagering legal sport lounge bet mile existing racetrack tra,,horse wagering legal bets lounge bet mile from racetrack tra,horse race legal sport lounge bet mile existing racetrack location
79,sony ericsson xperia play official super bowl commercial full launch coming february,,sony ericsson xperia play official g bowl commercial full stop coming february,jc ericsson xperia play warner super bowl commercial full launch coming february
52,yr russian won australian open,,yr r won australian open,yr russian championships australian open
42,minnesota week extreme ice fishing rescuer boat save stranded fisherman,,minnesota week extreme ice fishing - boat finds stranded fisherman,swim week extreme ice fall rescuer boat save stranded fisherman
56,local christina aguilera fumble national anthem christina aguilera flubbed belted,,local christina aguilera de national anthem para aguilera on belted,local icon aguilera fumble national anthem christina a flubbed belted
67,delicious chicken curry recipe hope will,,delicious bean curry recipe hope will,delicious chicken dish recipe hope will
68,king speech rule oscar nomination,,king may rule oscar nomination,short speech rule oscar nomination
48,journalist beaten website blocked amid protest egypt cpj,,"journalist beaten, blocked during protest egypt cpj",journalist beaten website blocked amid protest from cpj
42,cook gun shop offer amp firearm gunsmithing service hunting fishing accessory,,cook gun shop owners amp up gunsmithing service hunting fishing accessory,cook gun shop offer amp firearm range home hunting fishing accessory
68,king speech best ensemble sagawards,,king 13 best ensemble sagawards,king with best ensemble sagawards
42,huge outdoor slated feb wft newsfrom trophy elk deer hunt trout ba,,huge outdoor slated feb wft newsfrom trophy elk deer herd to ba,huge outdoor activity feb wft newsfrom country elk deer hunt trout ba
32,photography check bottega veneta robert longo photo shoot fall winter advertising camp,,photography check bottega veneta robert longo Christmas shoot fall winter advertising agency,photography check bottega veneta robert rodriguez photo shoot fall winter spring camp
